date,arena,age_group,home,away,parallel_slot
2026-12-05,Baerum ishall,U11,Jutul Hvit,Jar Rød,0
2026-12-05,Baerum ishall,U11,Tønsberg Hvit,Frisk Asker 3,1
2026-12-05,Baerum ishall,U11,Skien,Jar Hvit,2
2026-12-05,Baerum ishall,U11,Jutul Hvit,Frisk Asker 3,0
2026-12-05,Baerum ishall,U11,Jar Hvit,Jar Rød,1
2026-12-05,Baerum ishall,U11,Skien,Tønsberg Hvit,2
2026-12-05,Baerum ishall,U11,Jutul Hvit,Jar Hvit,0
2026-12-05,Baerum ishall,U11,Frisk Asker 3,Skien,1
2026-12-05,Baerum ishall,U11,Jar Rød,Tønsberg Hvit,2
2026-12-05,Baerum ishall,U8,Jutul Grønn,Holmen Hockey Blå,0
2026-12-05,Baerum ishall,U8,Kongsberg,Skien,1
2026-12-05,Baerum ishall,U8,Frisk Asker 2,Frisk Asker 4,2
2026-12-05,Baerum ishall,U8,Jar Hvit,Holmen Hockey Hvit,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Skien,0
2026-12-05,Baerum ishall,U8,Frisk Asker 4,Holmen Hockey Blå,1
2026-12-05,Baerum ishall,U8,Holmen Hockey Hvit,Kongsberg,2
2026-12-05,Baerum ishall,U8,Jar Hvit,Frisk Asker 2,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Frisk Asker 4,0
2026-12-05,Baerum ishall,U8,Skien,Holmen Hockey Hvit,1
2026-12-05,Baerum ishall,U8,Holmen Hockey Blå,Jar Hvit,2
2026-12-05,Baerum ishall,U8,Kongsberg,Frisk Asker 2,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Holmen Hockey Hvit,0
2026-12-05,Baerum ishall,U8,Jar Hvit,Frisk Asker 4,1
2026-12-05,Baerum ishall,U8,Frisk Asker 2,Skien,2
2026-12-05,Baerum ishall,U8,Kongsberg,Holmen Hockey Blå,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Jar Hvit,0
2026-12-05,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 2,1
2026-12-05,Baerum ishall,U8,Frisk Asker 4,Kongsberg,2
2026-12-05,Baerum ishall,U8,Skien,Holmen Hockey Blå,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Frisk Asker 2,0
2026-12-05,Baerum ishall,U8,Kongsberg,Jar Hvit,1
2026-12-05,Baerum ishall,U8,Holmen Hockey Blå,Holmen Hockey Hvit,2
2026-12-05,Baerum ishall,U8,Skien,Frisk Asker 4,3
2026-12-05,Baerum ishall,U8,Jutul Grønn,Kongsberg,0
2026-12-05,Baerum ishall,U8,Frisk Asker 2,Holmen Hockey Blå,1
2026-12-05,Baerum ishall,U8,Jar Hvit,Skien,2
2026-12-05,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 4,3
2027-01-10,Ringerikshallen,U10,Ringerike 2,Jar Svart,0
2027-01-10,Ringerikshallen,U10,Tønsberg,Holmen Hockey Rød,1
2027-01-10,Ringerikshallen,U10,Frisk Asker 5,Frisk Asker 2,2
2027-01-10,Ringerikshallen,U10,Ringerike 2,Holmen Hockey Rød,0
2027-01-10,Ringerikshallen,U10,Frisk Asker 2,Jar Svart,1
2027-01-10,Ringerikshallen,U10,Frisk Asker 5,Tønsberg,2
2027-01-10,Ringerikshallen,U10,Ringerike 2,Frisk Asker 2,0
2027-01-10,Ringerikshallen,U10,Holmen Hockey Rød,Frisk Asker 5,1
2027-01-10,Ringerikshallen,U10,Jar Svart,Tønsberg,2
2027-01-10,Ringerikshallen,U10,Ringerike 2,Frisk Asker 5,0
2027-01-10,Ringerikshallen,U10,Tønsberg,Frisk Asker 2,1
2027-01-10,Ringerikshallen,U10,Jar Svart,Holmen Hockey Rød,2
2027-01-10,Ringerikshallen,U10,Ringerike 2,Tønsberg,0
2027-01-10,Ringerikshallen,U10,Frisk Asker 5,Jar Svart,1
2027-01-10,Ringerikshallen,U10,Frisk Asker 2,Holmen Hockey Rød,2
2026-12-12,Baerum ishall,U11,Jutul Hvit,Tønsberg Rød,0
2026-12-12,Baerum ishall,U11,Jar Blå,Jar Oransje,1
2026-12-12,Baerum ishall,U11,Kongsberg,Frisk Asker 4,2
2026-12-12,Baerum ishall,U11,Jutul Hvit,Jar Oransje,0
2026-12-12,Baerum ishall,U11,Frisk Asker 4,Tønsberg Rød,1
2026-12-12,Baerum ishall,U11,Kongsberg,Jar Blå,2
2026-12-12,Baerum ishall,U11,Jutul Hvit,Frisk Asker 4,0
2026-12-12,Baerum ishall,U11,Jar Oransje,Kongsberg,1
2026-12-12,Baerum ishall,U11,Tønsberg Rød,Jar Blå,2
2026-12-12,Baerum ishall,U11,Jutul Hvit,Kongsberg,0
2026-12-12,Baerum ishall,U11,Jar Blå,Frisk Asker 4,1
2026-12-12,Baerum ishall,U11,Tønsberg Rød,Jar Oransje,2
2026-12-12,Baerum ishall,U11,Jutul Hvit,Jar Blå,0
2026-12-12,Baerum ishall,U11,Kongsberg,Tønsberg Rød,1
2026-12-12,Baerum ishall,U11,Frisk Asker 4,Jar Oransje,2
2026-12-06,Baerum ishall,U12,Jutul Grønn,Frisk Asker 1,0
2026-12-06,Baerum ishall,U12,Jar Hvit,Tønsberg Rød,1
2026-12-06,Baerum ishall,U12,Jutul Grønn,Tønsberg Rød,0
2026-12-06,Baerum ishall,U12,Jar Hvit,Frisk Asker 1,1
2026-12-06,Baerum ishall,U12,Jutul Grønn,Jar Hvit,0
2026-12-06,Baerum ishall,U12,Tønsberg Rød,Frisk Asker 1,1
2026-11-14,Baerum ishall,U9,Jutul Gul,Ringerike 1,0
2026-11-14,Baerum ishall,U9,Frisk Asker 1,Jar Rød,1
2026-11-14,Baerum ishall,U9,Frisk Asker 4,Skien,2
2026-11-14,Baerum ishall,U9,Holmen Hockey Rød,Jar Blå,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Jar Rød,0
2026-11-14,Baerum ishall,U9,Skien,Ringerike 1,1
2026-11-14,Baerum ishall,U9,Jar Blå,Frisk Asker 1,2
2026-11-14,Baerum ishall,U9,Holmen Hockey Rød,Frisk Asker 4,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Skien,0
2026-11-14,Baerum ishall,U9,Jar Rød,Jar Blå,1
2026-11-14,Baerum ishall,U9,Ringerike 1,Holmen Hockey Rød,2
2026-11-14,Baerum ishall,U9,Frisk Asker 1,Frisk Asker 4,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Jar Blå,0
2026-11-14,Baerum ishall,U9,Holmen Hockey Rød,Skien,1
2026-11-14,Baerum ishall,U9,Frisk Asker 4,Jar Rød,2
2026-11-14,Baerum ishall,U9,Frisk Asker 1,Ringerike 1,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Holmen Hockey Rød,0
2026-11-14,Baerum ishall,U9,Jar Blå,Frisk Asker 4,1
2026-11-14,Baerum ishall,U9,Skien,Frisk Asker 1,2
2026-11-14,Baerum ishall,U9,Jar Rød,Ringerike 1,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Frisk Asker 4,0
2026-11-14,Baerum ishall,U9,Frisk Asker 1,Holmen Hockey Rød,1
2026-11-14,Baerum ishall,U9,Ringerike 1,Jar Blå,2
2026-11-14,Baerum ishall,U9,Jar Rød,Skien,3
2026-11-14,Baerum ishall,U9,Jutul Gul,Frisk Asker 1,0
2026-11-14,Baerum ishall,U9,Frisk Asker 4,Ringerike 1,1
2026-11-14,Baerum ishall,U9,Holmen Hockey Rød,Jar Rød,2
2026-11-14,Baerum ishall,U9,Jar Blå,Skien,3
2026-12-13,Jarhallen,JU12,Jar,Jutul Kittens,0
2026-12-13,Jarhallen,JU12,Skien,Tønsberg,1
2026-12-13,Jarhallen,JU12,Jar,Tønsberg,0
2026-12-13,Jarhallen,JU12,Skien,Jutul Kittens,1
2026-12-13,Jarhallen,JU12,Jar,Skien,0
2026-12-13,Jarhallen,JU12,Tønsberg,Jutul Kittens,1
2026-12-12,Jarhallen,U11,Jar Hvit,Tønsberg Grå,0
2026-12-12,Jarhallen,U11,Jar Lilla,Ringerike 1,1
2026-12-12,Jarhallen,U11,Frisk Asker 1,Jutul Rød,2
2026-12-12,Jarhallen,U11,Jar Hvit,Ringerike 1,0
2026-12-12,Jarhallen,U11,Jutul Rød,Tønsberg Grå,1
2026-12-12,Jarhallen,U11,Frisk Asker 1,Jar Lilla,2
2026-12-12,Jarhallen,U11,Jar Hvit,Jutul Rød,0
2026-12-12,Jarhallen,U11,Ringerike 1,Frisk Asker 1,1
2026-12-12,Jarhallen,U11,Tønsberg Grå,Jar Lilla,2
2026-12-12,Jarhallen,U11,Jar Hvit,Frisk Asker 1,0
2026-12-12,Jarhallen,U11,Jar Lilla,Jutul Rød,1
2026-12-12,Jarhallen,U11,Tønsberg Grå,Ringerike 1,2
2026-12-12,Jarhallen,U11,Jar Hvit,Jar Lilla,0
2026-12-12,Jarhallen,U11,Frisk Asker 1,Tønsberg Grå,1
2026-12-12,Jarhallen,U11,Jutul Rød,Ringerike 1,2
2026-12-12,Kongsberghallen,U12,Kongsberg,Ringerike 1,0
2026-12-12,Kongsberghallen,U12,Holmen Hockey Rød,Tønsberg Grå,1
2026-12-12,Kongsberghallen,U12,Kongsberg,Tønsberg Grå,0
2026-12-12,Kongsberghallen,U12,Holmen Hockey Rød,Ringerike 1,1
2026-12-12,Kongsberghallen,U12,Kongsberg,Holmen Hockey Rød,0
2026-12-12,Kongsberghallen,U12,Tønsberg Grå,Ringerike 1,1
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Jutul Hvit,0
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Hvit,Jutul Grønn,1
2026-12-12,Holmenkollen ishall,U7,Jar Grønn,Jar Svart,2
2026-12-12,Holmenkollen ishall,U7,Jar Hvit,Frisk Asker 3,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Jutul Grønn,0
2026-12-12,Holmenkollen ishall,U7,Jar Svart,Jutul Hvit,1
2026-12-12,Holmenkollen ishall,U7,Frisk Asker 3,Holmen Hockey Hvit,2
2026-12-12,Holmenkollen ishall,U7,Jar Hvit,Jar Grønn,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Svart,0
2026-12-12,Holmenkollen ishall,U7,Jutul Grønn,Frisk Asker 3,1
2026-12-12,Holmenkollen ishall,U7,Jutul Hvit,Jar Hvit,2
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Hvit,Jar Grønn,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Frisk Asker 3,0
2026-12-12,Holmenkollen ishall,U7,Jar Hvit,Jar Svart,1
2026-12-12,Holmenkollen ishall,U7,Jar Grønn,Jutul Grønn,2
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Hvit,Jutul Hvit,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Hvit,0
2026-12-12,Holmenkollen ishall,U7,Frisk Asker 3,Jar Grønn,1
2026-12-12,Holmenkollen ishall,U7,Jar Svart,Holmen Hockey Hvit,2
2026-12-12,Holmenkollen ishall,U7,Jutul Grønn,Jutul Hvit,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Grønn,0
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Hvit,Jar Hvit,1
2026-12-12,Holmenkollen ishall,U7,Jutul Hvit,Frisk Asker 3,2
2026-12-12,Holmenkollen ishall,U7,Jutul Grønn,Jar Svart,3
2026-12-12,Holmenkollen ishall,U7,Holmen Hockey Rød,Holmen Hockey Hvit,0
2026-12-12,Holmenkollen ishall,U7,Jar Grønn,Jutul Hvit,1
2026-12-12,Holmenkollen ishall,U7,Jar Hvit,Jutul Grønn,2
2026-12-12,Holmenkollen ishall,U7,Frisk Asker 3,Jar Svart,3
2026-12-13,Holmenkollen ishall,U10,Holmen Hockey Blå,Tønsberg,0
2026-12-13,Holmenkollen ishall,U10,Jutul Grønn,Frisk Asker 6,1
2026-12-13,Holmenkollen ishall,U10,Jar Gul,Frisk Asker 1,2
2026-12-13,Holmenkollen ishall,U10,Holmen Hockey Blå,Frisk Asker 6,0
2026-12-13,Holmenkollen ishall,U10,Frisk Asker 1,Tønsberg,1
2026-12-13,Holmenkollen ishall,U10,Jar Gul,Jutul Grønn,2
2026-12-13,Holmenkollen ishall,U10,Holmen Hockey Blå,Frisk Asker 1,0
2026-12-13,Holmenkollen ishall,U10,Frisk Asker 6,Jar Gul,1
2026-12-13,Holmenkollen ishall,U10,Tønsberg,Jutul Grønn,2
2026-12-13,Holmenkollen ishall,U10,Holmen Hockey Blå,Jar Gul,0
2026-12-13,Holmenkollen ishall,U10,Jutul Grønn,Frisk Asker 1,1
2026-12-13,Holmenkollen ishall,U10,Tønsberg,Frisk Asker 6,2
2026-12-13,Holmenkollen ishall,U10,Holmen Hockey Blå,Jutul Grønn,0
2026-12-13,Holmenkollen ishall,U10,Jar Gul,Tønsberg,1
2026-12-13,Holmenkollen ishall,U10,Frisk Asker 1,Frisk Asker 6,2
2027-01-24,Jarhallen,U11,Jar Gul,Holmen Hockey Rød,0
2027-01-24,Jarhallen,U11,Jar Oransje,Frisk Asker 1,1
2027-01-24,Jarhallen,U11,Jutul Hvit,Tønsberg Hvit,2
2027-01-24,Jarhallen,U11,Jar Gul,Frisk Asker 1,0
2027-01-24,Jarhallen,U11,Tønsberg Hvit,Holmen Hockey Rød,1
2027-01-24,Jarhallen,U11,Jutul Hvit,Jar Oransje,2
2027-01-24,Jarhallen,U11,Jar Gul,Tønsberg Hvit,0
2027-01-24,Jarhallen,U11,Frisk Asker 1,Jutul Hvit,1
2027-01-24,Jarhallen,U11,Holmen Hockey Rød,Jar Oransje,2
2027-01-24,Jarhallen,U11,Jar Gul,Jutul Hvit,0
2027-01-24,Jarhallen,U11,Jar Oransje,Tønsberg Hvit,1
2027-01-24,Jarhallen,U11,Holmen Hockey Rød,Frisk Asker 1,2
2027-01-24,Jarhallen,U11,Jar Gul,Jar Oransje,0
2027-01-24,Jarhallen,U11,Jutul Hvit,Holmen Hockey Rød,1
2027-01-24,Jarhallen,U11,Tønsberg Hvit,Frisk Asker 1,2
2027-02-13,Jarhallen,U8,Jar Svart,Jutul Rød,0
2027-02-13,Jarhallen,U8,Frisk Asker 3,Skien,1
2027-02-13,Jarhallen,U8,Kongsberg,Frisk Asker 1,2
2027-02-13,Jarhallen,U8,Jutul Hvit,Holmen Hockey Rød,3
2027-02-13,Jarhallen,U8,Jar Svart,Skien,0
2027-02-13,Jarhallen,U8,Frisk Asker 1,Jutul Rød,1
2027-02-13,Jarhallen,U8,Holmen Hockey Rød,Frisk Asker 3,2
2027-02-13,Jarhallen,U8,Jutul Hvit,Kongsberg,3
2027-02-13,Jarhallen,U8,Jar Svart,Frisk Asker 1,0
2027-02-13,Jarhallen,U8,Skien,Holmen Hockey Rød,1
2027-02-13,Jarhallen,U8,Jutul Rød,Jutul Hvit,2
2027-02-13,Jarhallen,U8,Frisk Asker 3,Kongsberg,3
2027-02-13,Jarhallen,U8,Jar Svart,Holmen Hockey Rød,0
2027-02-13,Jarhallen,U8,Jutul Hvit,Frisk Asker 1,1
2027-02-13,Jarhallen,U8,Kongsberg,Skien,2
2027-02-13,Jarhallen,U8,Frisk Asker 3,Jutul Rød,3
2027-02-13,Jarhallen,U8,Jar Svart,Jutul Hvit,0
2027-02-13,Jarhallen,U8,Holmen Hockey Rød,Kongsberg,1
2027-02-13,Jarhallen,U8,Frisk Asker 1,Frisk Asker 3,2
2027-02-13,Jarhallen,U8,Skien,Jutul Rød,3
2027-02-13,Jarhallen,U8,Jar Svart,Kongsberg,0
2027-02-13,Jarhallen,U8,Frisk Asker 3,Jutul Hvit,1
2027-02-13,Jarhallen,U8,Jutul Rød,Holmen Hockey Rød,2
2027-02-13,Jarhallen,U8,Skien,Frisk Asker 1,3
2027-02-13,Jarhallen,U8,Jar Svart,Frisk Asker 3,0
2027-02-13,Jarhallen,U8,Kongsberg,Jutul Rød,1
2027-02-13,Jarhallen,U8,Jutul Hvit,Skien,2
2027-02-13,Jarhallen,U8,Holmen Hockey Rød,Frisk Asker 1,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Frisk Asker 4,0
2026-12-06,Holmenkollen ishall,U9,Skien,Jar Hvit,1
2026-12-06,Holmenkollen ishall,U9,Frisk Asker 1,Jutul Hvit,2
2026-12-06,Holmenkollen ishall,U9,Kongsberg,Jutul Rød,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Jar Hvit,0
2026-12-06,Holmenkollen ishall,U9,Jutul Hvit,Frisk Asker 4,1
2026-12-06,Holmenkollen ishall,U9,Jutul Rød,Skien,2
2026-12-06,Holmenkollen ishall,U9,Kongsberg,Frisk Asker 1,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Jutul Hvit,0
2026-12-06,Holmenkollen ishall,U9,Jar Hvit,Jutul Rød,1
2026-12-06,Holmenkollen ishall,U9,Frisk Asker 4,Kongsberg,2
2026-12-06,Holmenkollen ishall,U9,Skien,Frisk Asker 1,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Jutul Rød,0
2026-12-06,Holmenkollen ishall,U9,Kongsberg,Jutul Hvit,1
2026-12-06,Holmenkollen ishall,U9,Frisk Asker 1,Jar Hvit,2
2026-12-06,Holmenkollen ishall,U9,Skien,Frisk Asker 4,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Kongsberg,0
2026-12-06,Holmenkollen ishall,U9,Jutul Rød,Frisk Asker 1,1
2026-12-06,Holmenkollen ishall,U9,Jutul Hvit,Skien,2
2026-12-06,Holmenkollen ishall,U9,Jar Hvit,Frisk Asker 4,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Frisk Asker 1,0
2026-12-06,Holmenkollen ishall,U9,Skien,Kongsberg,1
2026-12-06,Holmenkollen ishall,U9,Frisk Asker 4,Jutul Rød,2
2026-12-06,Holmenkollen ishall,U9,Jar Hvit,Jutul Hvit,3
2026-12-06,Holmenkollen ishall,U9,Holmen Hockey Hvit,Skien,0
2026-12-06,Holmenkollen ishall,U9,Frisk Asker 1,Frisk Asker 4,1
2026-12-06,Holmenkollen ishall,U9,Kongsberg,Jar Hvit,2
2026-12-06,Holmenkollen ishall,U9,Jutul Rød,Jutul Hvit,3
2026-12-06,Baerum ishall,U10,Jutul Hvit,Kongsberg,0
2026-12-06,Baerum ishall,U10,Holmen Hockey Rød,Ringerike 1,1
2026-12-06,Baerum ishall,U10,Frisk Asker 4,Jar Rød,2
2026-12-06,Baerum ishall,U10,Jutul Hvit,Ringerike 1,0
2026-12-06,Baerum ishall,U10,Jar Rød,Kongsberg,1
2026-12-06,Baerum ishall,U10,Frisk Asker 4,Holmen Hockey Rød,2
2026-12-06,Baerum ishall,U10,Jutul Hvit,Jar Rød,0
2026-12-06,Baerum ishall,U10,Ringerike 1,Frisk Asker 4,1
2026-12-06,Baerum ishall,U10,Kongsberg,Holmen Hockey Rød,2
2026-12-06,Baerum ishall,U10,Jutul Hvit,Frisk Asker 4,0
2026-12-06,Baerum ishall,U10,Holmen Hockey Rød,Jar Rød,1
2026-12-06,Baerum ishall,U10,Kongsberg,Ringerike 1,2
2026-12-06,Baerum ishall,U10,Jutul Hvit,Holmen Hockey Rød,0
2026-12-06,Baerum ishall,U10,Frisk Asker 4,Kongsberg,1
2026-12-06,Baerum ishall,U10,Jar Rød,Ringerike 1,2
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker 1,Jar Svart,0
2027-01-09,Varner Arena / Askerhallen,U11,Sandefjord,Tønsberg Rød,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Gul,Jutul Rød,2
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker 1,Tønsberg Rød,0
2027-01-09,Varner Arena / Askerhallen,U11,Jutul Rød,Jar Svart,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Gul,Sandefjord,2
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker 1,Jutul Rød,0
2027-01-09,Varner Arena / Askerhallen,U11,Tønsberg Rød,Jar Gul,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Svart,Sandefjord,2
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker 1,Jar Gul,0
2027-01-09,Varner Arena / Askerhallen,U11,Sandefjord,Jutul Rød,1
2027-01-09,Varner Arena / Askerhallen,U11,Jar Svart,Tønsberg Rød,2
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker 1,Sandefjord,0
2027-01-09,Varner Arena / Askerhallen,U11,Jar Gul,Jar Svart,1
2027-01-09,Varner Arena / Askerhallen,U11,Jutul Rød,Tønsberg Rød,2
2027-01-24,Varner Arena / Askerhallen,U12,Frisk Asker 2,Jutul Grønn,0
2027-01-24,Varner Arena / Askerhallen,U12,Jar Svart,Holmen Hockey Hvit,1
2027-01-24,Varner Arena / Askerhallen,U12,Frisk Asker 2,Holmen Hockey Hvit,0
2027-01-24,Varner Arena / Askerhallen,U12,Jar Svart,Jutul Grønn,1
2027-01-24,Varner Arena / Askerhallen,U12,Frisk Asker 2,Jar Svart,0
2027-01-24,Varner Arena / Askerhallen,U12,Holmen Hockey Hvit,Jutul Grønn,1
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker 3,Holmen Hockey Hvit,0
2027-01-10,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Ringerike 1,1
2027-01-10,Varner Arena / Askerhallen,U11,Jar Blå,Jar Lilla,2
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker 3,Ringerike 1,0
2027-01-10,Varner Arena / Askerhallen,U11,Jar Lilla,Holmen Hockey Hvit,1
2027-01-10,Varner Arena / Askerhallen,U11,Jar Blå,Tønsberg Hvit,2
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker 3,Jar Lilla,0
2027-01-10,Varner Arena / Askerhallen,U11,Ringerike 1,Jar Blå,1
2027-01-10,Varner Arena / Askerhallen,U11,Holmen Hockey Hvit,Tønsberg Hvit,2
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker 3,Jar Blå,0
2027-01-10,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Jar Lilla,1
2027-01-10,Varner Arena / Askerhallen,U11,Holmen Hockey Hvit,Ringerike 1,2
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker 3,Tønsberg Hvit,0
2027-01-10,Varner Arena / Askerhallen,U11,Jar Blå,Holmen Hockey Hvit,1
2027-01-10,Varner Arena / Askerhallen,U11,Jar Lilla,Ringerike 1,2
2026-10-11,Ringerikshallen,U12,Ringerike 1,Tønsberg Rød,0
2026-10-11,Ringerikshallen,U12,Jar Blå,Frisk Asker 2,1
2026-10-11,Ringerikshallen,U12,Ringerike 1,Frisk Asker 2,0
2026-10-11,Ringerikshallen,U12,Jar Blå,Tønsberg Rød,1
2026-10-11,Ringerikshallen,U12,Ringerike 1,Jar Blå,0
2026-10-11,Ringerikshallen,U12,Frisk Asker 2,Tønsberg Rød,1
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Frisk Asker 3,0
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Rød,Ringerike 2,1
2027-01-16,Holmenkollen ishall,U8,Jutul Gul,Kongsberg,2
2027-01-16,Holmenkollen ishall,U8,Sandefjord,Jar Svart,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Ringerike 2,0
2027-01-16,Holmenkollen ishall,U8,Kongsberg,Frisk Asker 3,1
2027-01-16,Holmenkollen ishall,U8,Jar Svart,Holmen Hockey Rød,2
2027-01-16,Holmenkollen ishall,U8,Sandefjord,Jutul Gul,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Kongsberg,0
2027-01-16,Holmenkollen ishall,U8,Ringerike 2,Jar Svart,1
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 3,Sandefjord,2
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Rød,Jutul Gul,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Jar Svart,0
2027-01-16,Holmenkollen ishall,U8,Sandefjord,Kongsberg,1
2027-01-16,Holmenkollen ishall,U8,Jutul Gul,Ringerike 2,2
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Rød,Frisk Asker 3,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Sandefjord,0
2027-01-16,Holmenkollen ishall,U8,Jar Svart,Jutul Gul,1
2027-01-16,Holmenkollen ishall,U8,Kongsberg,Holmen Hockey Rød,2
2027-01-16,Holmenkollen ishall,U8,Ringerike 2,Frisk Asker 3,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Jutul Gul,0
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Rød,Sandefjord,1
2027-01-16,Holmenkollen ishall,U8,Frisk Asker 3,Jar Svart,2
2027-01-16,Holmenkollen ishall,U8,Ringerike 2,Kongsberg,3
2027-01-16,Holmenkollen ishall,U8,Holmen Hockey Sort,Holmen Hockey Rød,0
2027-01-16,Holmenkollen ishall,U8,Jutul Gul,Frisk Asker 3,1
2027-01-16,Holmenkollen ishall,U8,Sandefjord,Ringerike 2,2
2027-01-16,Holmenkollen ishall,U8,Jar Svart,Kongsberg,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Jutul Grønn,0
2027-01-10,Holmenkollen ishall,U9,Jar Blå,Skien,1
2027-01-10,Holmenkollen ishall,U9,Tønsberg,Kongsberg,2
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 1,Frisk Asker 3,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Skien,0
2027-01-10,Holmenkollen ishall,U9,Kongsberg,Jutul Grønn,1
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 3,Jar Blå,2
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 1,Tønsberg,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Kongsberg,0
2027-01-10,Holmenkollen ishall,U9,Skien,Frisk Asker 3,1
2027-01-10,Holmenkollen ishall,U9,Jutul Grønn,Frisk Asker 1,2
2027-01-10,Holmenkollen ishall,U9,Jar Blå,Tønsberg,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Frisk Asker 3,0
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 1,Kongsberg,1
2027-01-10,Holmenkollen ishall,U9,Tønsberg,Skien,2
2027-01-10,Holmenkollen ishall,U9,Jar Blå,Jutul Grønn,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Frisk Asker 1,0
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 3,Tønsberg,1
2027-01-10,Holmenkollen ishall,U9,Kongsberg,Jar Blå,2
2027-01-10,Holmenkollen ishall,U9,Skien,Jutul Grønn,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Tønsberg,0
2027-01-10,Holmenkollen ishall,U9,Jar Blå,Frisk Asker 1,1
2027-01-10,Holmenkollen ishall,U9,Jutul Grønn,Frisk Asker 3,2
2027-01-10,Holmenkollen ishall,U9,Skien,Kongsberg,3
2027-01-10,Holmenkollen ishall,U9,Holmen Hockey Sort,Jar Blå,0
2027-01-10,Holmenkollen ishall,U9,Tønsberg,Jutul Grønn,1
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 1,Skien,2
2027-01-10,Holmenkollen ishall,U9,Frisk Asker 3,Kongsberg,3
2027-01-16,Baerum ishall,JU12,Jutul Kittens,Jar,0
2027-01-16,Baerum ishall,JU12,Frisk Asker Orange,Ringerike 2,1
